image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
377,train,permian,label_crowdsource,31.268983294749,-103.9777445,"POLYGON ((-103.97890909030856 31.267987872894796, -103.97657990969144 31.267987872894796, -103.97657990969144 31.269978716603195, -103.97890909030856 31.269978716603195, -103.97890909030856 31.267987872894796))",[],[]
378,train,permian,label_crowdsource,31.272922094748623,-103.29024590000002,"POLYGON ((-103.29141049030856 31.271926714452334, -103.28908130969144 31.271926714452334, -103.28908130969144 31.27391747504491, -103.29141049030856 31.27391747504491, -103.29141049030856 31.271926714452334))",[],[]
379,valid,permian,label_crowdsource,31.318717194744263,-102.01525080000002,"POLYGON ((-102.01641539030858 31.317722297972992, -102.01408620969144 31.317722297972992, -102.01408620969144 31.31971209151554, -102.01641539030858 31.31971209151554, -102.01641539030858 31.317722297972992))",[],[]
380,train,permian,label_crowdsource,31.368066294739585,-103.39103009999998,"POLYGON ((-103.39219469030854 31.36707191972951, -103.38986550969142 31.36707191972951, -103.38986550969142 31.369060669749658, -103.39219469030854 31.369060669749658, -103.39219469030854 31.36707191972951))",[],[]
381,valid,permian,label_crowdsource,31.38523549473797,-101.62825519999998,"POLYGON ((-101.62941979030855 31.384241301428453, -101.62709060969142 31.384241301428453, -101.62709060969142 31.386229688047475, -101.62941979030855 31.386229688047475, -101.62941979030855 31.384241301428453))",[],[]
382,train,permian,label_crowdsource,31.39520139473703,-103.5714737,"POLYGON ((-103.57263829030856 31.394207306936956, -103.57030910969142 31.394207306936956, -103.57030910969142 31.396195482537095, -103.57263829030856 31.396195482537095, -103.57263829030856 31.394207306936956))",[],[]
383,train,permian,label_crowdsource,31.425712194734142,-102.0687324,"POLYGON ((-102.06989699030855 31.42471843014029, -102.06756780969143 31.42471843014029, -102.06756780969143 31.42670595932799, -102.06989699030855 31.42670595932799, -102.06989699030855 31.42471843014029))",[],[]
384,test,permian,label_crowdsource,31.444555794732373,-102.4267057,"POLYGON ((-102.42787029030855 31.443562229892827, -102.42554110969144 31.443562229892827, -102.42554110969144 31.445549359571913, -102.42787029030855 31.445549359571913, -102.42787029030855 31.443562229892827))",[],[]
385,train,permian,label_crowdsource,31.47239429472976,-101.49242,"POLYGON ((-101.49358459030857 31.471401025192915, -101.49125540969143 31.471401025192915, -101.49125540969143 31.47338756426659, -101.49358459030857 31.47338756426659, -101.49358459030857 31.471401025192915))",[],[]
386,train,permian,label_crowdsource,31.472592594729733,-101.412763,"POLYGON ((-101.41392759030855 31.471599327297234, -101.41159840969144 31.471599327297234, -101.41159840969144 31.473585862162224, -101.41392759030855 31.473585862162224, -101.41392759030855 31.471599327297234))",[],[]
387,train,permian,label_crowdsource,31.47810119472921,-103.3274726,"POLYGON ((-103.32863719030856 31.477107985758458, -103.32630800969142 31.477107985758458, -103.32630800969142 31.479094403699957, -103.32863719030856 31.479094403699957, -103.32863719030856 31.477107985758458))","[{'bbox': 'POLYGON ((-103.3264431021672038 31.4787924681728484, -103.3264431021672038 31.4787567126499006, -103.3264803690570801 31.4787567126499006, -103.3264803690570801 31.4787924681728484, -103.3264431021672038 31.4787924681728484))'}]","[{'bbox': [474.112, 77.824, 482.30400000000003, 87.04], 'bbox_mode': 0, 'category_id': 0}]"
388,train,permian,label_crowdsource,31.484375294728626,-102.20250970000002,"POLYGON ((-102.20367429030857 31.483382152354913, -102.20134510969143 31.483382152354913, -102.20134510969143 31.48536843710233, -102.20367429030857 31.48536843710233, -102.20367429030857 31.483382152354913))",[],[]
389,train,permian,label_crowdsource,31.51281529472596,-102.2406368,"POLYGON ((-102.24180139030857 31.5118224543807, -102.23947220969143 31.5118224543807, -102.23947220969143 31.513808135071216, -102.24180139030857 31.513808135071216, -102.24180139030857 31.5118224543807))",[],[]
390,valid,permian,label_crowdsource,31.539036994723507,-102.1221147,"POLYGON ((-102.12327929030855 31.538044433065437, -102.12095010969142 31.538044433065437, -102.12095010969142 31.540029556381565, -102.12327929030855 31.540029556381565, -102.12327929030855 31.538044433065437))","[{'bbox': 'POLYGON ((-102.1220743275359553 31.5399673558509939, -102.1220743275359553 31.5399223597224960, -102.1221255695095351 31.5399223597224960, -102.1221255695095351 31.5399673558509939, -102.1220743275359553 31.5399673558509939))'}, {'bbox': 'POLYGON ((-102.1220161610456358 31.5399836398789049, -102.1220161610456358 31.5399386437504035, -102.1220674030192157 31.5399386437504035, -102.1220674030192157 31.5399836398789049, -102.1220161610456358 31.5399836398789049))'}, {'bbox': 'POLYGON ((-102.1219544132692647 31.5399959861266339, -102.1219544132692647 31.5399559895664687, -102.1220041911081893 31.5399559895664687, -102.1220041911081893 31.5399959861266339, -102.1219544132692647 31.5399959861266339))'}, {'bbox': 'POLYGON ((-102.1218376918456983 31.5400269215960307, -102.1218376918456983 31.5399819254675329, -102.1218889338192781 31.5399819254675329, -102.1218889338192781 31.5400269215960307, -102.1218376918456983 31.5400269215960307))'}, {'bbox': 'POLYGON ((-102.1218955122191829 31.5400134278402398, -102.1218955122191829 31.5399684317117419, -102.1219467541927486 31.5399684317117419, -102.1219467541927486 31.5400134278402398, -102.1218955122191829 31.5400134278402398))'}, {'bbox': 'POLYGON ((-102.1220918882271746 31.5400217962333542, -102.1220918882271746 31.5399768001048528, -102.1221431302007545 31.5399768001048528, -102.1221431302007545 31.5400217962333542, -102.1220918882271746 31.5400217962333542))'}, {'bbox': 'POLYGON ((-102.1220323208734584 31.5400295563815654, -102.1220323208734584 31.5399945061238611, -102.1220835628470383 31.5399945061238611, -102.1220835628470383 31.5400295563815654, -102.1220323208734584 31.5400295563815654))'}, {'bbox': 'POLYGON ((-102.1219747171547283 31.5400295563815654, -102.1219747171547283 31.5400084737411071, -102.1220259591283082 31.5400084737411071, -102.1220259591283082 31.5400295563815654, -102.1219747171547283 31.5400295563815654))'}]","[{'bbox': [253.61066666666667, 16.042666666666666, 264.87466666666666, 27.648], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [266.3968125, 11.84271484375, 277.6608125, 23.448048177083336], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [280.29204166666665, 8.658389322916667, 291.23419588989594, 18.974241561436102], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [305.627875, 0.679559895833333, 316.891875, 12.284893229166668], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [292.9178125, 4.159848958333333, 304.18181250000004, 15.765182291666667], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [249.75047916666668, 2.001485677083333, 261.01447916666666, 13.606819010416668], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [262.8445625, 0.0, 274.1085625, 9.040109397387612], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [275.507, 0.0, 286.771, 5.437602705945209], 'bbox_mode': 0, 'category_id': 0}]"
391,train,permian,label_crowdsource,31.669223894711376,-102.0867901,"POLYGON ((-102.08795469030855 31.668232719771538, -102.08562550969144 31.668232719771538, -102.08562550969144 31.670215069651213, -102.08795469030855 31.670215069651213, -102.08795469030855 31.668232719771538))",[],[]
392,train,permian,label_crowdsource,31.68932859470953,-101.5733601,"POLYGON ((-101.57452469030856 31.688337634376232, -101.57219550969143 31.688337634376232, -101.57219550969143 31.690319555042812, -101.57452469030856 31.690319555042812, -101.57452469030856 31.688337634376232))",[],[]
393,train,permian,label_crowdsource,31.7013743947084,-101.88473769999996,"POLYGON ((-101.88590229030855 31.700383563015816, -101.88357310969143 31.700383563015816, -101.88357310969143 31.70236522640097, -101.88590229030855 31.70236522640097, -101.88590229030855 31.700383563015816))",[],[]
394,train,permian,label_crowdsource,31.70299289470825,-103.65839709999996,"POLYGON ((-103.65956169030855 31.702002080303455, -103.65723250969141 31.702002080303455, -103.65723250969141 31.70398370911305, -103.65956169030855 31.70398370911305, -103.65956169030855 31.702002080303455))",[],[]
395,train,permian,label_crowdsource,31.707594294707828,-102.5894588,"POLYGON ((-102.59062339030856 31.706603529456572, -102.58829420969144 31.706603529456572, -102.58829420969144 31.708585059959095, -102.59062339030856 31.708585059959095, -102.59062339030856 31.706603529456572))",[],[]
396,valid,permian,label_crowdsource,31.718367894706823,-102.2762431,"POLYGON ((-102.27740769030855 31.7173772445674, -102.27507850969144 31.7173772445674, -102.27507850969144 31.719358544846255, -102.27740769030855 31.719358544846255, -102.27740769030855 31.7173772445674))",[],[]
397,train,permian,label_crowdsource,31.730221394705737,-102.442438,"POLYGON ((-102.44360259030856 31.72923087125692, -102.44127340969143 31.72923087125692, -102.44127340969143 31.731211918154553, -102.44360259030856 31.731211918154553, -102.44360259030856 31.72923087125692))",[],[]
398,train,permian,label_crowdsource,31.73145249470562,-101.4358389,"POLYGON ((-101.43700349030857 31.73046198441728, -101.43467430969143 31.73046198441728, -101.43467430969143 31.73244300499396, -101.43700349030857 31.73244300499396, -101.43700349030857 31.73046198441728))",[],[]
399,train,permian,label_crowdsource,31.73190949470558,-102.1622183,"POLYGON ((-102.16338289030855 31.730918989302687, -102.16105370969144 31.730918989302687, -102.16105370969144 31.732900000108472, -102.16338289030855 31.732900000108472, -102.16338289030855 31.730918989302687))",[],[]
400,train,permian,label_crowdsource,31.73917249470492,-101.32122429999998,"POLYGON ((-101.32238889030856 31.738182066953872, -101.32005970969142 31.738182066953872, -101.32005970969142 31.740162922455966, -101.32238889030856 31.740162922455966, -101.32238889030856 31.738182066953872))",[],[]
401,train,permian,label_crowdsource,31.75908179470308,-103.04571749999998,"POLYGON ((-103.04688209030856 31.758091579892483, -103.04455290969142 31.758091579892483, -103.04455290969142 31.760072009513678, -103.04688209030856 31.760072009513678, -103.04688209030856 31.758091579892483))","[{'bbox': 'POLYGON ((-103.0464954463261051 31.7589748515035346, -103.0464954463261051 31.7589312820518685, -103.0465466882996850 31.7589312820518685, -103.0465466882996850 31.7589748515035346, -103.0464954463261051 31.7589748515035346))'}, {'bbox': 'POLYGON ((-103.0464907879648848 31.7589114777556567, -103.0464907879648848 31.7588679083039906, -103.0465420299384505 31.7588679083039906, -103.0465420299384505 31.7589114777556567, -103.0464907879648848 31.7589114777556567))'}]","[{'bbox': [73.72800000000001, 283.648, 84.992, 294.91200000000003], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [74.752, 300.032, 86.016, 311.296], 'bbox_mode': 0, 'category_id': 0}]"
402,train,permian,label_crowdsource,31.77416099470169,-101.7550625,"POLYGON ((-101.75622709030856 31.773170941250655, -101.75389790969143 31.773170941250655, -101.75389790969143 31.77515104815273, -101.75622709030856 31.77515104815273, -101.75622709030856 31.773170941250655))",[],[]
403,train,permian,label_crowdsource,31.785262194700664,-101.7088057,"POLYGON ((-101.70997029030856 31.78427226008522, -101.70764110969142 31.78427226008522, -101.70764110969142 31.786252129316107, -101.70997029030856 31.786252129316107, -101.70997029030856 31.78427226008522))",[],[]
404,train,permian,label_crowdsource,31.79077779470017,-103.5504722,"POLYGON ((-103.55163679030856 31.789787919141663, -103.54930760969144 31.789787919141663, -103.54930760969144 31.791767670258665, -103.55163679030856 31.791767670258665, -103.55163679030856 31.789787919141663))","[{'bbox': 'POLYGON ((-103.5497796569631817 31.7911407490716158, -103.5497796569631817 31.7911117127218965, -103.5498143506958826 31.7911117127218965, -103.5498143506958826 31.7911407490716158, -103.5497796569631817 31.7911407490716158))'}]","[{'bbox': [400.6082975407778, 162.13333333333333, 408.23466666666667, 169.64266666666666], 'bbox_mode': 0, 'category_id': 0}]"
405,valid,permian,label_crowdsource,31.82199469469729,-102.69262689999996,"POLYGON ((-102.69379149030854 31.821005153559035, -102.69146230969143 31.821005153559035, -102.69146230969143 31.822984235835552, -102.69379149030854 31.822984235835552, -102.69379149030854 31.821005153559035))",[],[]
406,train,permian,label_crowdsource,31.83007689469656,-102.5915748,"POLYGON ((-102.59273939030855 31.82908744018912, -102.59041020969144 31.82908744018912, -102.59041020969144 31.83106634920399, -102.59273939030855 31.83106634920399, -102.59273939030855 31.82908744018912))","[{'bbox': 'POLYGON ((-102.5921058531806977 31.8299660757917238, -102.5921058531806977 31.8299225397933938, -102.5921524367930431 31.8299225397933938, -102.5921524367930431 31.8299660757917238, -102.5921058531806977 31.8299660757917238))'}, {'bbox': 'POLYGON ((-102.5921244866256359 31.8300175274261079, -102.5921244866256359 31.8299739914277815, -102.5921710702379812 31.8299739914277815, -102.5921710702379812 31.8300175274261079, -102.5921244866256359 31.8300175274261079))'}, {'bbox': 'POLYGON ((-102.5921338033481049 31.8300689790604956, -102.5921338033481049 31.8300254430621692, -102.5921850453216848 31.8300254430621692, -102.5921850453216848 31.8300689790604956, -102.5921338033481049 31.8300689790604956))'}, {'bbox': 'POLYGON ((-102.5921477784318085 31.8301243885129104, -102.5921477784318085 31.8300808525145840, -102.5921990204053884 31.8300808525145840, -102.5921990204053884 31.8301243885129104, -102.5921477784318085 31.8301243885129104))'}]","[{'bbox': [129.024, 284.672, 139.264, 295.936], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [124.928, 271.36, 135.168, 282.624], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [121.85600000000001, 258.048, 133.12, 269.312], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [118.784, 243.71200000000002, 130.048, 254.976], 'bbox_mode': 0, 'category_id': 0}]"
407,train,permian,label_crowdsource,31.833630594696224,-101.5035948,"POLYGON ((-101.50475939030856 31.832641178286128, -101.50243020969143 31.832641178286128, -101.50243020969143 31.83462001110632, -101.50475939030856 31.83462001110632, -101.50475939030856 31.832641178286128))",[],[]
408,train,permian,label_crowdsource,31.88306939469171,-103.8690639,"POLYGON ((-103.87022849030856 31.882080508683618, -103.86789930969144 31.882080508683618, -103.86789930969144 31.8840582806998, -103.87022849030856 31.8840582806998, -103.87022849030856 31.882080508683618))","[{'bbox': 'POLYGON ((-103.8697393623789651 31.8829190840184786, -103.8697393623789651 31.8828729360047696, -103.8697937099266966 31.8828729360047696, -103.8697937099266966 31.8829190840184786, -103.8697393623789651 31.8829190840184786))'}, {'bbox': 'POLYGON ((-103.8696705099546875 31.8829181651878919, -103.8696705099546875 31.8828729360047696, -103.8697222817211099 31.8828729360047696, -103.8697222817211099 31.8829181651878919, -103.8696705099546875 31.8829181651878919))'}, {'bbox': 'POLYGON ((-103.8695991481461505 31.8829164636407114, -103.8695991481461505 31.8828729360047696, -103.8696524063025919 31.8828729360047696, -103.8696524063025919 31.8829164636407114, -103.8695991481461505 31.8829164636407114))'}, {'bbox': 'POLYGON ((-103.8697399072024155 31.8828654040625459, -103.8697399072024155 31.8828197502054032, -103.8697937327324183 31.8828197502054032, -103.8697937327324183 31.8828654040625459, -103.8697399072024155 31.8828654040625459))'}, {'bbox': 'POLYGON ((-103.8696710294467920 31.8828641395319607, -103.8696710294467920 31.8828188769029914, -103.8697233987010833 31.8828188769029914, -103.8697233987010833 31.8828641395319607, -103.8696710294467920 31.8828641395319607))'}, {'bbox': 'POLYGON ((-103.8696017244929664 31.8828622725611268, -103.8696017244929664 31.8828184143703943, -103.8696524063025919 31.8828184143703943, -103.8696524063025919 31.8828622725611268, -103.8696017244929664 31.8828622725611268))'}, {'bbox': 'POLYGON ((-103.8697424300225691 31.8828122843296065, -103.8697424300225691 31.8827661363158938, -103.8697952627137795 31.8827661363158938, -103.8697952627137795 31.8828122843296065, -103.8697424300225691 31.8828122843296065))'}, {'bbox': 'POLYGON ((-103.8696730958199481 31.8828105252254517, -103.8696730958199481 31.8827661363158938, -103.8697222817211099 31.8827661363158938, -103.8697222817211099 31.8828105252254517, -103.8696730958199481 31.8828105252254517))'}, {'bbox': 'POLYGON ((-103.8696016984734598 31.8828095774793070, -103.8696016984734598 31.8827638884955142, -103.8696560242077567 31.8827638884955142, -103.8696560242077567 31.8828095774793070, -103.8696016984734598 31.8828095774793070))'}, {'bbox': 'POLYGON ((-103.8697430132986455 31.8827578469896658, -103.8697430132986455 31.8827102805279914, -103.8697951648872078 31.8827102805279914, -103.8697951648872078 31.8827578469896658, -103.8697430132986455 31.8827578469896658))'}, {'bbox': 'POLYGON ((-103.8696725925346129 31.8827569067131513, -103.8696725925346129 31.8827112053062116, -103.8697248723731974 31.8827112053062116, -103.8697248723731974 31.8827569067131513, -103.8696725925346129 31.8827569067131513))'}, {'bbox': 'POLYGON ((-103.8696026969501958 31.8827569067131513, -103.8696026969501958 31.8827098867033065, -103.8696555118767435 31.8827098867033065, -103.8696555118767435 31.8827569067131513, -103.8696026969501958 31.8827569067131513))'}, {'bbox': 'POLYGON ((-103.8697440207401996 31.8827028476113767, -103.8697440207401996 31.8826580181123447, -103.8697952627137795 31.8826580181123447, -103.8697952627137795 31.8827028476113767, -103.8697440207401996 31.8827028476113767))'}, {'bbox': 'POLYGON ((-103.8696756981087645 31.8827028476113767, -103.8696756981087645 31.8826580181123447, -103.8697253872952615 31.8826580181123447, -103.8697253872952615 31.8827028476113767, -103.8696756981087645 31.8827028476113767))'}, {'bbox': 'POLYGON ((-103.8696027171160949 31.8827028476113767, -103.8696027171160949 31.8826566995976677, -103.8696555118767435 31.8826566995976677, -103.8696555118767435 31.8827028476113767, -103.8696027171160949 31.8827028476113767))'}, {'bbox': 'POLYGON ((-103.8697433602645646 31.8826514255389561, -103.8697433602645646 31.8826052775252435, -103.8697968380804184 31.8826052775252435, -103.8697968380804184 31.8826514255389561, -103.8697433602645646 31.8826514255389561))'}, {'bbox': 'POLYGON ((-103.8696741453216816 31.8826514255389561, -103.8696741453216816 31.8826057197196349, -103.8697284928694131 31.8826057197196349, -103.8697284928694131 31.8826514255389561, -103.8696741453216816 31.8826514255389561))'}, {'bbox': 'POLYGON ((-103.8696032595349124 31.8826501070242792, -103.8696032595349124 31.8826030846966226, -103.8696586174509093 31.8826030846966226, -103.8696586174509093 31.8826501070242792, -103.8696032595349124 31.8826501070242792))'}, {'bbox': 'POLYGON ((-103.8693309793774375 31.8821081974918457, -103.8693309793774375 31.8820805086836181, -103.8693744574156170 31.8820805086836181, -103.8693744574156170 31.8821081974918457, -103.8693309793774375 31.8821081974918457))'}, {'bbox': 'POLYGON ((-103.8692843957650922 31.8821081974918457, -103.8692843957650922 31.8820805086836181, -103.8693278738032717 31.8820805086836181, -103.8693278738032717 31.8821081974918457, -103.8692843957650922 31.8821081974918457))'}, {'bbox': 'POLYGON ((-103.8692351681986850 31.8821087802518583, -103.8692351681986850 31.8820805086836181, -103.8692769476789550 31.8820805086836181, -103.8692769476789550 31.8821087802518583, -103.8692351681986850 31.8821087802518583))'}, {'bbox': 'POLYGON ((-103.8691883463538659 31.8821089180804442, -103.8691883463538659 31.8820805086836181, -103.8692300482173607 31.8820805086836181, -103.8692300482173607 31.8821089180804442, -103.8691883463538659 31.8821089180804442))'}]","[{'bbox': [95.57333333333334, 294.912, 107.52, 306.85866666666664], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [111.27466666666666, 295.14986425138596, 122.65512561901353, 306.8586666666667], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [126.63466666666666, 295.59035595081946, 138.34186356684, 306.85866666666664], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [95.56832018586857, 308.80851446849607, 107.40023702120678, 320.6272552865702], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [111.02913235996012, 309.13587255333925, 122.54093097159813, 320.8533333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [126.63466666666666, 309.61918865802113, 137.77553154488214, 320.973072458669], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [95.232, 322.56, 106.8456712195498, 334.50666666666666], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [111.27466666666666, 323.01539188537674, 122.08670125332469, 334.50666666666666], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [125.839379505547, 323.2607417140199, 137.78125114521427, 335.0885760200539], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [95.25350421566934, 336.65258388836094, 106.71745559390239, 348.9664543326859], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [110.7051900607749, 336.896, 122.19733333333335, 348.7270503753978], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [125.952, 336.896, 137.561766196683, 349.06840654846667], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [95.232, 350.8906666666667, 106.496, 362.496], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [110.592, 350.8906666666667, 121.51466666666667, 362.496], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [125.952, 350.8906666666667, 137.55733333333333, 362.83733333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [94.88570323258641, 364.2026666666667, 106.64118561651453, 376.14933333333335], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [109.90933333333334, 364.2026666666667, 121.856, 376.034859305886], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [125.26933333333334, 364.544, 137.43809894054, 376.71700657657595], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [187.73333333333332, 504.832, 197.29066666666665, 512.0], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [197.97333333333333, 504.832, 207.53066666666666, 512.0], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [209.16790341517725, 504.68113674374825, 218.3518600989419, 512.0], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [219.47733333333332, 504.6454560703324, 228.64422831474667, 512.0], 'bbox_mode': 0, 'category_id': 0}]"
